"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1993595802351288458","Wed Nov 26 23:27:08 +0000 2025","0","@SussySusanti9 Kalau kamu ahli mengotak Atik suatu informasi kenapa tidak kamu bahas ijasah Jokowi ijasah Gibran dan fufufafa. Itu lebih sederhana pembuktiannya . Karena sudah demikian terbuka informasinya. Jangan2 kamu bagian pengacau untuk membodohi orang ","1993823869455736880","","SussySusanti9","in","","0","0","0","https://x.com/undefined/status/1993823869455736880","1902488809536884736",
"1993435956977058240","Wed Nov 26 22:39:54 +0000 2025","0","@Dhinda_8 Termul satu ini sadar ijasah @jokowi palsu.. wkwk..","1993811980642377767","","Dhinda_8","in","","0","0","0","https://x.com/undefined/status/1993811980642377767","896316214435119104",
"1993627477563015243","Wed Nov 26 22:18:32 +0000 2025","0","@NenkMonica @faizalassegaf Mana teriakan 'Adili Jokowi' kemarin2? Seharusnya soal ijasah palsu ini cukup utk mengadili Jokowi dan menyerer banyak kasus lain melibatkan Jokowi. Kok malah nyeret2 tokoh lain","1993806604026933250","","NenkMonica","in","","0","0","0","https://x.com/undefined/status/1993806604026933250","1050007569886982148",
"1993803680643203474","Wed Nov 26 22:06:55 +0000 2025","0","Biar tdk gaduh ber tahun2 spt ijasah jokowi.... Rezim Prabowo harus Gercep krn DUNIA SDH TAU kalo Bpk _ Anak ijasahnya palsu !","1993803680643203474","","","in","","0","0","0","https://x.com/undefined/status/1993803680643203474","1834608799094824960",
"1993584551348834410","Wed Nov 26 13:42:37 +0000 2025","0","@KompasTV Kasus ijasah Jokowi memang seksi ada yang sengaja numpang dalam kegaduhan untuk komuditas politik","1993676770948915346","","KompasTV","in","","0","0","0","https://x.com/undefined/status/1993676770948915346","1260193672248737795",
"1993509972555297270","Wed Nov 26 13:42:37 +0000 2025","1","@ElonOh10977 @secr3thm4nz56 Mkanya mlm td di inews prof.denny indrayana bilang Pak jokowi bkn negarawan yg baik..bikin rkyt mkin kisruh..adu domba rkyt..tunjukkn ke publik..bikin konfensi pers..tapi dr debat kmrn klhtn pihak jokowi klh debat dr roy cs ..dan mkin myakinkn ijasah nya palsu","1993676768776167428","","ElonOh10977","in","","0","0","0","https://x.com/undefined/status/1993676768776167428","1503984371795361795",
"1993273050889093265","Wed Nov 26 13:31:56 +0000 2025","1","@Rasheed_inn @sumpahlusampah @tham878 haha pakai omong logika lagi kadal gurun.. lu bilang ijasah SBY asli tapi lu lihat aja blm lu bilang ijasah Jokowi palsu itu pun lu bahkan bertanya ke Jokowi pun tak pernah semua itu asumsi saja kan? trus sekarang ngajak logika.. sehat? makanya kencing onta jgn diminum ","1993674081821241392","","Rasheed_inn","in","","0","1","2","https://x.com/undefined/status/1993674081821241392","621921922",
"1993222363782226323","Wed Nov 26 11:55:54 +0000 2025","0","@regar_op0sisi Hidungnya lebih mirip dumatno dr pd jkw. Hifung Jokowi lebih melebar dan lebih pesek dibanding foto ijasah","1993649914111484062","","regar_op0sisi","in","","0","0","0","https://x.com/undefined/status/1993649914111484062","1798536129249234944",
"1993560997609849103","Wed Nov 26 11:35:28 +0000 2025","0","@sharpandshark km kira bs lolos dr ijasah pak Jokowi hei manusia panci?berkaca dulu.jgn sok pede.kemarin aja mukamu uda pucat pasi","1993644772444213745","","sharpandshark","in","","0","0","0","https://x.com/undefined/status/1993644772444213745","1929232689699405824",
"1993443985688559699","Wed Nov 26 11:32:27 +0000 2025","0","@jackkece1 @henrysubiakto La wong bandar nya presiden sendiri Jokowi waktu itu yang meresmikan juga sekelas menhan mau ngelawan presiden ya di copot nalar dasar manusia masa gak nyampek pemikiran nya pernah sekolah ngak??? Apa ijasah mu palsu jug??","1993644013359100306","","jackkece1","in","","0","1","0","https://x.com/undefined/status/1993644013359100306","1423312179411841024",
"1993633352713412998","Wed Nov 26 11:22:36 +0000 2025","1","@psi_id Yg percaya kan psi bukan publik. Publik salah satunya yg mewakili adlh Roy suryo cs. Dan langkah yg lebih sangat sederhana undang saja Roy Suryo CS bukan malah yg di undang para termul ke rumah pak Jokowi. Nih pak Roy saya punya ijasah asli (itu juga kalo punya). Selesai.","1993641536228364798","","psi_id","in","","0","0","0","https://x.com/undefined/status/1993641536228364798","1639670753934327810",
"1992569323110699290","Wed Nov 26 11:03:50 +0000 2025","0","@Dhinda_8 tnyt dulmatno mmg mirip Jokodok blunder neh kerjaan sitongos hadiri saksi yg bisa diforensik brsm ijasah palsu Jokowi.. smkn hari smkn berdebar nih Jokowi yg tipis-tipis dibuka rahasianya oleh ternaknya.. sptnya 26 Mulyono end game..","1993636809910190409","","Dhinda_8","in","","0","0","0","https://x.com/undefined/status/1993636809910190409","1603599483417133056",
